time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
3.960000000000003,4.25204056308,-7.15164091708,23.9699519146,5.72048168622,6.17604090605,0.0,2.795864618,-7.55755055374,3.85710663927,-0.198446421257,0.00224319075755,0.0,480.5758378456374,481.0738309009936,480.57020813255906,479.702281598104
4.020000000000002,4.42111128639,-7.61313472196,24.1949534631,5.70900405616,6.17592332707,0.0,2.83977690117,-7.8265380278,3.64213388847,-0.179881063131,-0.0120741373348,0.0,418.2227317828216,416.9734555513952,417.2944656520277,418.8739727465585
4.080000000000001,4.59281162137,-8.09096566336,24.4068995165,5.6981697368,6.17581479424,0.0,2.88354467812,-8.10209615138,3.42189482753,-0.181988721601,0.0133400487552,0.0,416.94020687164146,419.1554690647268,417.97488494649116,417.75729588095334
4.14,4.76778691081,-8.58892313043,24.6105710231,5.68697929819,6.17634848923,0.0,2.94869319954,-8.49695956727,3.3649291445,-0.197544786758,-0.00194170511739,0.0,482.8354726054641,481.68075856739136,482.23846082437746,481.03052862144693
4.199999999999998,4.94591241618,-9.10694042983,24.8048947811,5.67490626708,6.17611564345,0.0,2.98879293096,-8.7713080179,3.1116430154,-0.209799486099,-0.00807229584476,0.0,413.04801439177385,412.50687606071284,412.88095700289045,411.75456784257995
4.259999999999997,5.12648394088,-9.64186874895,24.9841782566,5.66205218178,6.17612527079,0.0,3.03021188318,-9.060636448,2.86335978517,-0.22501635198,0.0129455181236,0.0,416.9781485836422,418.8108893056473,417.433784047505,416.054255492151
4.319999999999996,5.30969047092,-10.19526343,25.1495858034,5.64915539744,6.17716666252,0.0,3.07649596254,-9.38674262813,2.64867223227,-0.20003695747,0.0249726373197,0.0,433.1609341412047,434.1714641341707,433.9867173139623,436.03159227657125
4.379999999999995,5.49610262914,-10.7710223127,25.3053458624,5.63720808564,6.17864119289,0.0,3.13688300403,-9.80568718952,2.54081438733,-0.197354634495,0.0237692742341,0.0,479.2892156964829,479.1977594073529,479.8189105554325,479.9869727972134
4.439999999999993,5.68572321698,-11.3700336687,25.4515116484,5.62483362167,6.18002341771,0.0,3.18355994978,-10.1621307977,2.32955083211,-0.237190921798,0.0215311149439,0.0,446.90074178496366,446.71824687575844,447.6398217230283,444.34133172760295
4.499999999999992,5.8781877497,-11.99113887,25.5853195122,5.61018494479,6.18114465453,0.0,3.23165848988,-10.5420710381,2.12840643712,-0.2640068993,0.012288100737,0.0,456.2615133385585,455.52265582168354,456.63360198912005,454.4294034261413
4.559999999999991,6.07371280507,-12.6365590228,25.7082982986,5.59524452907,6.18174102631,0.0,3.28555530804,-10.9723764527,1.96788618204,-0.229170304964,0.00477151121349,0.0,477.7254769118494,477.1516679944643,477.01188879494987,479.60677926622634
4.6199999999999894,6.27172802063,-13.3035693989,25.8158246419,5.5818363827,6.18194658442,0.0,3.31489731812,-11.2624520602,1.61503201908,-0.214003093281,0.000588942569725,0.0,406.10604075068585,405.73047008182624,405.4012160386517,406.70741578713717
4.679999999999988,6.47158042132,-13.9887702447,25.9025638519,5.5687365788,6.18160908189,0.0,3.34679185277,-11.5786266151,1.27468787167,-0.228786989794,-0.0224933076029,0.0,416.3003146097001,414.2748545550152,416.8613264624307,415.5158060145938
4.739999999999987,6.67329389073,-14.6928509372,25.9682018704,5.5553332291,6.17987209192,0.0,3.37702293762,-11.8917941027,0.911575463101,-0.21434903186,-0.0467720044898,0.0,411.66933513947663,409.5139887607021,409.8972518423088,411.1246605880041
4.799999999999986,6.87766776684,-15.4212753387,26.0176711618,5.54210551994,6.17736209924,0.0,3.43542409417,-12.3890428339,0.733714383545,-0.236895230859,-0.033439410505,0.0,494.02420299479655,495.005854810956,493.61872647154377,491.90794229188685
4.859999999999984,7.08534706012,-16.1783395865,26.0544067653,5.5274678811,6.17527381133,0.0,3.48715414456,-12.8466460438,0.487354598429,-0.264321421448,-0.0376851911387,0.0,475.8683205305813,475.5426511421244,478.41146942222457,476.26161810066145
4.919999999999983,7.29647309082,-16.9651492796,26.0780201811,5.51132229348,6.17280924153,0.0,3.55025585972,-13.3800055199,0.295209512638,-0.280902009051,-0.0489051721065,0.0,508.57805921540796,507.7728192252256,508.0187283999461,506.7643054723518
4.979999999999982,7.51102096059,-17.7817339872,26.0869758246,5.49482770052,6.1697764477,0.0,3.60130929569,-13.8394783733,-0.000577499811078,-0.265045782535,-0.0540485883584,0.0,478.4533925987336,478.06005160679877,478.1735970902392,479.30970549123793
5.0399999999999805,7.72790413904,-18.6213963742,26.0729609523,5.47861871877,6.1670909483,0.0,3.62820788406,-14.1502386618,-0.468823265068,-0.283022645381,-0.030718596184,0.0,410.27856390892424,412.34433292927605,413.1269301805095,411.45728548563335
